PREDICTION_SCORE,FILEPATH,POINT_NO,REEF_NAME,PREDICTION,Y,X
0.982119,NV/Hastings LTMP1 7m/Transect9/P6050338.JPG,1,Hastings LTMP1 7m,SOFT CORAL,0.25,0.25
0.599279,NV/Hastings LTMP1 7m/Transect9/P6050346.JPG,1,Hastings LTMP1 7m,SPONGE,0.25,0.25
0.756889,NV/Hastings LTMP1 7m/Transect9/P6050341.JPG,3,Hastings LTMP1 7m,ALGAE,0.5,0.5
0.849911,NV/Hastings LTMP1 7m/Transect9/P6050338.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.826055,NV/Hastings LTMP1 7m/Transect9/P6050331.JPG,4,Hastings LTMP1 7m,ALGAE,0.75,0.25
0.647592,NV/Hastings LTMP1 7m/Transect9/P6050331.JPG,2,Hastings LTMP1 7m,SOFT CORAL,0.25,0.75
0.986778,NV/Hastings LTMP1 7m/Transect9/P6050347.JPG,1,Hastings LTMP1 7m,SOFT CORAL,0.25,0.25
0.681766,NV/Hastings LTMP1 7m/Transect9/P6050342.JPG,3,Hastings LTMP1 7m,SOFT CORAL,0.5,0.5
0.897999,NV/Hastings LTMP1 7m/Transect9/P6050340.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.970507,NV/Hastings LTMP1 7m/Transect9/P6050341.JPG,4,Hastings LTMP1 7m,SOFT CORAL,0.75,0.25
0.856001,NV/Hastings LTMP1 7m/Transect9/P6050340.JPG,1,Hastings LTMP1 7m,ALGAE,0.25,0.25
0.587885,NV/Hastings LTMP1 7m/Transect9/P6050346.JPG,3,Hastings LTMP1 7m,SOFT CORAL,0.5,0.5
0.813698,NV/Hastings LTMP1 7m/Transect9/P6050346.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.737572,NV/Hastings LTMP1 7m/Transect9/P6050344.JPG,1,Hastings LTMP1 7m,HARD CORAL,0.25,0.25
0.580356,NV/Hastings LTMP1 7m/Transect9/P6050336.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.425167,NV/Hastings LTMP1 7m/Transect9/P6050339.JPG,1,Hastings LTMP1 7m,ALGAE,0.25,0.25
0.57783,NV/Hastings LTMP1 7m/Transect9/P6050337.JPG,4,Hastings LTMP1 7m,ALGAE,0.75,0.25
0.873807,NV/Hastings LTMP1 7m/Transect9/P6050338.JPG,3,Hastings LTMP1 7m,HARD CORAL,0.5,0.5
0.644163,NV/Hastings LTMP1 7m/Transect9/P6050342.JPG,1,Hastings LTMP1 7m,ALGAE,0.25,0.25
0.684999,NV/Hastings LTMP1 7m/Transect9/P6050341.JPG,2,Hastings LTMP1 7m,HARD CORAL,0.25,0.75
0.69986,NV/Hastings LTMP1 7m/Transect9/P6050345.JPG,3,Hastings LTMP1 7m,SPONGE,0.5,0.5
0.428851,NV/Hastings LTMP1 7m/Transect9/P6050342.JPG,2,Hastings LTMP1 7m,SOFT CORAL,0.25,0.75
0.605822,NV/Hastings LTMP1 7m/Transect9/P6050338.JPG,5,Hastings LTMP1 7m,ALGAE,0.75,0.75
0.78775,NV/Hastings LTMP1 7m/Transect9/P6050336.JPG,3,Hastings LTMP1 7m,SOFT CORAL,0.5,0.5
0.477095,NV/Hastings LTMP1 7m/Transect9/P6050338.JPG,4,Hastings LTMP1 7m,ALGAE,0.75,0.25
0.880602,NV/Hastings LTMP1 7m/Transect9/P6050342.JPG,4,Hastings LTMP1 7m,ALGAE,0.75,0.25
0.545262,NV/Hastings LTMP1 7m/Transect9/P6050331.JPG,5,Hastings LTMP1 7m,HARD CORAL,0.75,0.75
0.610169,NV/Hastings LTMP1 7m/Transect9/P6050339.JPG,3,Hastings LTMP1 7m,HARD CORAL,0.5,0.5
0.903118,NV/Hastings LTMP1 7m/Transect9/P6050347.JPG,3,Hastings LTMP1 7m,HARD CORAL,0.5,0.5
0.403317,NV/Hastings LTMP1 7m/Transect9/P6050345.JPG,5,Hastings LTMP1 7m,ALGAE,0.75,0.75
0.473986,NV/Hastings LTMP1 7m/Transect9/P6050345.JPG,1,Hastings LTMP1 7m,ALGAE,0.25,0.25
0.461976,NV/Hastings LTMP1 7m/Transect9/P6050341.JPG,1,Hastings LTMP1 7m,ALGAE,0.25,0.25
0.976343,NV/Hastings LTMP1 7m/Transect9/P6050343.JPG,4,Hastings LTMP1 7m,ALGAE,0.75,0.25
0.61754,NV/Hastings LTMP1 7m/Transect9/P6050347.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.631941,NV/Hastings LTMP1 7m/Transect10/P6050352.JPG,5,Hastings LTMP1 7m,ALGAE,0.75,0.75
0.966867,NV/Hastings LTMP1 7m/Transect10/P6050352.JPG,4,Hastings LTMP1 7m,ALGAE,0.75,0.25
0.457517,NV/Hastings LTMP1 7m/Transect10/P6050357.JPG,1,Hastings LTMP1 7m,ALGAE,0.25,0.25
0.938372,NV/Hastings LTMP1 7m/Transect10/P6050358.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.937488,NV/Hastings LTMP1 7m/Transect10/P6050354.JPG,5,Hastings LTMP1 7m,ALGAE,0.75,0.75
0.732286,NV/Hastings LTMP1 7m/Transect10/P6050350.JPG,4,Hastings LTMP1 7m,ALGAE,0.75,0.25
0.533136,NV/Hastings LTMP1 7m/Transect10/P6050357.JPG,3,Hastings LTMP1 7m,SOFT CORAL,0.5,0.5
0.446036,NV/Hastings LTMP1 7m/Transect10/P6050348.JPG,1,Hastings LTMP1 7m,ALGAE,0.25,0.25
0.843396,NV/Hastings LTMP1 7m/Transect10/P6050350.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.952067,NV/Hastings LTMP1 7m/Transect10/P6050348.JPG,4,Hastings LTMP1 7m,HARD CORAL,0.75,0.25
0.791141,NV/Hastings LTMP1 7m/Transect10/P6050348.JPG,5,Hastings LTMP1 7m,HARD CORAL,0.75,0.75
0.786163,NV/Hastings LTMP1 7m/Transect10/P6050354.JPG,4,Hastings LTMP1 7m,ALGAE,0.75,0.25
0.600822,NV/Hastings LTMP1 7m/Transect10/P6050353.JPG,3,Hastings LTMP1 7m,HARD CORAL,0.5,0.5
0.989652,NV/Hastings LTMP1 7m/Transect10/P6050355.JPG,4,Hastings LTMP1 7m,ALGAE,0.75,0.25
0.684088,NV/Hastings LTMP1 7m/Transect10/P6050349.JPG,4,Hastings LTMP1 7m,SOFT CORAL,0.75,0.25
0.90538,NV/Hastings LTMP1 7m/Transect10/P6050355.JPG,5,Hastings LTMP1 7m,ALGAE,0.75,0.75
0.474412,NV/Hastings LTMP1 7m/Transect10/P6050350.JPG,1,Hastings LTMP1 7m,OTHER,0.25,0.25
0.556477,NV/Hastings LTMP1 7m/Transect10/P6050351.JPG,5,Hastings LTMP1 7m,ALGAE,0.75,0.75
0.961405,NV/Hastings LTMP1 7m/Transect10/P6050352.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.449968,NV/Hastings LTMP1 7m/Transect10/P6050354.JPG,1,Hastings LTMP1 7m,SOFT CORAL,0.25,0.25
0.863434,NV/Hastings LTMP1 7m/Transect10/P6050353.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.862572,NV/Hastings LTMP1 7m/Transect10/P6050356.JPG,3,Hastings LTMP1 7m,HARD CORAL,0.5,0.5
0.454749,NV/Hastings LTMP1 7m/Transect10/P6050355.JPG,3,Hastings LTMP1 7m,SOFT CORAL,0.5,0.5
0.6856,NV/Hastings LTMP1 7m/Transect10/P6050349.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.429373,NV/Hastings LTMP1 7m/Transect10/P6050359.JPG,5,Hastings LTMP1 7m,ALGAE,0.75,0.75
0.396906,NV/Hastings LTMP1 7m/Transect10/P6050359.JPG,1,Hastings LTMP1 7m,SOFT CORAL,0.25,0.25
0.782664,NV/Hastings LTMP1 7m/Transect10/P6050349.JPG,5,Hastings LTMP1 7m,HARD CORAL,0.75,0.75
0.817874,NV/Hastings LTMP1 7m/Transect10/P6050350.JPG,3,Hastings LTMP1 7m,HARD CORAL,0.5,0.5
0.521092,NV/Hastings LTMP1 7m/Transect10/P6050359.JPG,4,Hastings LTMP1 7m,ALGAE,0.75,0.25
0.935939,NV/Hastings LTMP1 7m/Transect10/P6050354.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.883695,NV/Hastings LTMP1 7m/Transect10/P6050355.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.88891,NV/Hastings LTMP1 7m/Transect10/P6050356.JPG,2,Hastings LTMP1 7m,OTHER,0.25,0.75
0.679238,NV/Hastings LTMP1 7m/Transect10/P6050355.JPG,1,Hastings LTMP1 7m,ALGAE,0.25,0.25
0.701325,NV/Hastings LTMP1 7m/Transect10/P6050351.JPG,3,Hastings LTMP1 7m,HARD CORAL,0.5,0.5
0.488555,NV/Hastings LTMP1 7m/Transect10/P6050356.JPG,5,Hastings LTMP1 7m,ALGAE,0.75,0.75
0.375994,NV/Hastings LTMP1 7m/Transect10/P6050358.JPG,5,Hastings LTMP1 7m,SPONGE,0.75,0.75
0.862759,NV/Hastings LTMP1 7m/Transect10/P6050357.JPG,2,Hastings LTMP1 7m,SOFT CORAL,0.25,0.75
0.542019,NV/Hastings LTMP1 7m/Transect10/P6050356.JPG,1,Hastings LTMP1 7m,HARD CORAL,0.25,0.25
0.586038,NV/Hastings LTMP1 7m/Transect10/P6050354.JPG,3,Hastings LTMP1 7m,ALGAE,0.5,0.5
0.490149,NV/Hastings LTMP1 7m/Transect10/P6050351.JPG,4,Hastings LTMP1 7m,ALGAE,0.75,0.25
0.560019,NV/Hastings LTMP1 7m/Transect10/P6050353.JPG,5,Hastings LTMP1 7m,SOFT CORAL,0.75,0.75
0.96498,NV/Hastings LTMP1 7m/Transect10/P6050356.JPG,4,Hastings LTMP1 7m,HARD CORAL,0.75,0.25
0.416635,NV/Hastings LTMP1 7m/Transect10/P6050353.JPG,4,Hastings LTMP1 7m,ALGAE,0.75,0.25
0.886376,NV/Hastings LTMP1 7m/Transect10/P6050358.JPG,1,Hastings LTMP1 7m,ALGAE,0.25,0.25
0.715635,NV/Hastings LTMP1 7m/Transect10/P6050359.JPG,3,Hastings LTMP1 7m,SOFT CORAL,0.5,0.5
0.540297,NV/Hastings LTMP1 7m/Transect10/P6050358.JPG,3,Hastings LTMP1 7m,SOFT CORAL,0.5,0.5
0.67214,NV/Hastings LTMP1 7m/Transect10/P6050351.JPG,1,Hastings LTMP1 7m,ALGAE,0.25,0.25
0.916809,NV/Hastings LTMP1 7m/Transect10/P6050348.JPG,3,Hastings LTMP1 7m,HARD CORAL,0.5,0.5
0.837884,NV/Hastings LTMP1 7m/Transect10/P6050359.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.955292,NV/Hastings LTMP1 7m/Transect10/P6050351.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.96297,NV/Hastings LTMP1 7m/Transect10/P6050353.JPG,1,Hastings LTMP1 7m,HARD CORAL,0.25,0.25
0.956302,NV/Hastings LTMP1 7m/Transect10/P6050358.JPG,4,Hastings LTMP1 7m,ALGAE,0.75,0.25
0.724336,NV/Hastings LTMP1 7m/Transect10/P6050349.JPG,1,Hastings LTMP1 7m,ALGAE,0.25,0.25
0.977129,NV/Hastings LTMP1 7m/Transect10/P6050348.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.811181,NV/Hastings LTMP1 7m/Transect10/P6050352.JPG,1,Hastings LTMP1 7m,ALGAE,0.25,0.25
0.816566,NV/Hastings LTMP1 7m/Transect10/P6050350.JPG,5,Hastings LTMP1 7m,ALGAE,0.75,0.75
0.824038,NV/Hastings LTMP1 7m/Transect10/P6050352.JPG,3,Hastings LTMP1 7m,ALGAE,0.5,0.5
0.486503,NV/Hastings LTMP1 7m/Transect10/P6050349.JPG,3,Hastings LTMP1 7m,SOFT CORAL,0.5,0.5
0.63064,NV/Hastings LTMP1 7m/Transect3/P6050515.JPG,1,Hastings LTMP1 7m,ALGAE,0.25,0.25
0.693746,NV/Hastings LTMP1 7m/Transect3/P6050512.JPG,1,Hastings LTMP1 7m,ALGAE,0.25,0.25
0.750121,NV/Hastings LTMP1 7m/Transect3/P6050508.JPG,5,Hastings LTMP1 7m,ALGAE,0.75,0.75
0.862439,NV/Hastings LTMP1 7m/Transect3/P6050515.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.982809,NV/Hastings LTMP1 7m/Transect3/P6050516.JPG,5,Hastings LTMP1 7m,SOFT CORAL,0.75,0.75
0.654067,NV/Hastings LTMP1 7m/Transect3/P6050520.JPG,1,Hastings LTMP1 7m,SOFT CORAL,0.25,0.25
0.398013,NV/Hastings LTMP1 7m/Transect3/P6050503.JPG,4,Hastings LTMP1 7m,SOFT CORAL,0.75,0.25
0.545247,NV/Hastings LTMP1 7m/Transect3/P6050503.JPG,5,Hastings LTMP1 7m,OTHER,0.75,0.75
0.975693,NV/Hastings LTMP1 7m/Transect3/P6050513.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.531964,NV/Hastings LTMP1 7m/Transect3/P6050520.JPG,5,Hastings LTMP1 7m,ALGAE,0.75,0.75
0.501851,NV/Hastings LTMP1 7m/Transect3/P6050520.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.595051,NV/Hastings LTMP1 7m/Transect3/P6050516.JPG,4,Hastings LTMP1 7m,OTHER,0.75,0.25
0.535228,NV/Hastings LTMP1 7m/Transect3/P6050516.JPG,2,Hastings LTMP1 7m,OTHER,0.25,0.75
0.95868,NV/Hastings LTMP1 7m/Transect3/P6050503.JPG,1,Hastings LTMP1 7m,ALGAE,0.25,0.25
0.960789,NV/Hastings LTMP1 7m/Transect3/P6050514.JPG,4,Hastings LTMP1 7m,ALGAE,0.75,0.25
0.746341,NV/Hastings LTMP1 7m/Transect3/P6050512.JPG,5,Hastings LTMP1 7m,SPONGE,0.75,0.75
0.615836,NV/Hastings LTMP1 7m/Transect3/P6050509.JPG,1,Hastings LTMP1 7m,ALGAE,0.25,0.25
0.968455,NV/Hastings LTMP1 7m/Transect3/P6050514.JPG,3,Hastings LTMP1 7m,HARD CORAL,0.5,0.5
0.578938,NV/Hastings LTMP1 7m/Transect3/P6050515.JPG,3,Hastings LTMP1 7m,HARD CORAL,0.5,0.5
0.448497,NV/Hastings LTMP1 7m/Transect3/P6050504.JPG,4,Hastings LTMP1 7m,SOFT CORAL,0.75,0.25
0.949833,NV/Hastings LTMP1 7m/Transect3/P6050510.JPG,1,Hastings LTMP1 7m,SOFT CORAL,0.25,0.25
0.557651,NV/Hastings LTMP1 7m/Transect3/P6050504.JPG,3,Hastings LTMP1 7m,SOFT CORAL,0.5,0.5
0.554774,NV/Hastings LTMP1 7m/Transect3/P6050513.JPG,5,Hastings LTMP1 7m,ALGAE,0.75,0.75
0.669977,NV/Hastings LTMP1 7m/Transect3/P6050513.JPG,3,Hastings LTMP1 7m,HARD CORAL,0.5,0.5
0.906387,NV/Hastings LTMP1 7m/Transect3/P6050514.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.748988,NV/Hastings LTMP1 7m/Transect3/P6050508.JPG,3,Hastings LTMP1 7m,HARD CORAL,0.5,0.5
0.678601,NV/Hastings LTMP1 7m/Transect3/P6050508.JPG,4,Hastings LTMP1 7m,ALGAE,0.75,0.25
0.931465,NV/Hastings LTMP1 7m/Transect3/P6050508.JPG,1,Hastings LTMP1 7m,ALGAE,0.25,0.25
0.907541,NV/Hastings LTMP1 7m/Transect3/P6050516.JPG,3,Hastings LTMP1 7m,HARD CORAL,0.5,0.5
0.473915,NV/Hastings LTMP1 7m/Transect3/P6050520.JPG,4,Hastings LTMP1 7m,HARD CORAL,0.75,0.25
0.622661,NV/Hastings LTMP1 7m/Transect3/P6050508.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.471263,NV/Hastings LTMP1 7m/Transect3/P6050512.JPG,2,Hastings LTMP1 7m,OTHER,0.25,0.75
0.526063,NV/Hastings LTMP1 7m/Transect3/P6050515.JPG,5,Hastings LTMP1 7m,ALGAE,0.75,0.75
0.307143,NV/Hastings LTMP1 7m/Transect3/P6050516.JPG,1,Hastings LTMP1 7m,SPONGE,0.25,0.25
0.837771,NV/Hastings LTMP1 7m/Transect3/P6050510.JPG,5,Hastings LTMP1 7m,ALGAE,0.75,0.75
0.457553,NV/Hastings LTMP1 7m/Transect3/P6050513.JPG,4,Hastings LTMP1 7m,OTHER,0.75,0.25
0.834443,NV/Hastings LTMP1 7m/Transect3/P6050513.JPG,1,Hastings LTMP1 7m,SOFT CORAL,0.25,0.25
0.743416,NV/Hastings LTMP1 7m/Transect3/P6050509.JPG,3,Hastings LTMP1 7m,SOFT CORAL,0.5,0.5
0.435547,NV/Hastings LTMP1 7m/Transect3/P6050514.JPG,5,Hastings LTMP1 7m,ALGAE,0.75,0.75
0.466863,NV/Hastings LTMP1 7m/Transect3/P6050503.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.655409,NV/Hastings LTMP1 7m/Transect3/P6050512.JPG,4,Hastings LTMP1 7m,SOFT CORAL,0.75,0.25
0.914912,NV/Hastings LTMP1 7m/Transect3/P6050515.JPG,4,Hastings LTMP1 7m,ALGAE,0.75,0.25
0.80855,NV/Hastings LTMP1 7m/Transect3/P6050503.JPG,3,Hastings LTMP1 7m,OTHER,0.5,0.5
0.531671,NV/Hastings LTMP1 7m/Transect3/P6050509.JPG,5,Hastings LTMP1 7m,ALGAE,0.75,0.75
0.646516,NV/Hastings LTMP1 7m/Transect3/P6050510.JPG,4,Hastings LTMP1 7m,ALGAE,0.75,0.25
0.525162,NV/Hastings LTMP1 7m/Transect3/P6050510.JPG,3,Hastings LTMP1 7m,HARD CORAL,0.5,0.5
0.702108,NV/Hastings LTMP1 7m/Transect3/P6050504.JPG,5,Hastings LTMP1 7m,ALGAE,0.75,0.75
0.63959,NV/Hastings LTMP1 7m/Transect3/P6050509.JPG,4,Hastings LTMP1 7m,ALGAE,0.75,0.25
0.985772,NV/Hastings LTMP1 7m/Transect3/P6050510.JPG,2,Hastings LTMP1 7m,HARD CORAL,0.25,0.75
0.805515,NV/Hastings LTMP1 7m/Transect3/P6050504.JPG,2,Hastings LTMP1 7m,ALGAE,0.25,0.75
0.53509,NV/Hastings LTMP1 7m/Transect3/P6050509.JPG,2,Hastings LTMP1 7m,SOFT CORAL,0.25,0.75
0.624654,NV/Hastings LTMP1 7m/Transect3/P6050512.JPG,3,Hastings LTMP1 7m,ALGAE,0.5,0.5
0.577611,NV/Hastings LTMP1 7m/Transect3/P6050520.JPG,3,Hastings LTMP1 7m,ALGAE,0.5,0.5
0.712294,NV/Hastings LTMP1 7m/Transect3/P6050504.JPG,1,Hastings LTMP1 7m,ALGAE,0.25,0.25
0.98249,NV/Hastings LTMP1 7m/Transect3/P6050514.JPG,1,Hastings LTMP1 7m,SOFT CORAL,0.25,0.25
0.91924,NV/Hastings N Flat 2m/Transect18/P6060488.JPG,2,Hastings N Flat 2m,SPONGE,0.25,0.75
0.991206,NV/Hastings N Flat 2m/Transect18/P6060491.JPG,3,Hastings N Flat 2m,HARD CORAL,0.5,0.5
0.942524,NV/Hastings N Flat 2m/Transect18/P6060487.JPG,1,Hastings N Flat 2m,ALGAE,0.25,0.25
0.776633,NV/Hastings N Flat 2m/Transect18/P6060493.JPG,5,Hastings N Flat 2m,SOFT CORAL,0.75,0.75
0.67789,NV/Hastings N Flat 2m/Transect18/P6060494.JPG,3,Hastings N Flat 2m,ABIOTIC,0.5,0.5
0.329951,NV/Hastings N Flat 2m/Transect18/P6060489.JPG,4,Hastings N Flat 2m,SOFT CORAL,0.75,0.25
0.496759,NV/Hastings N Flat 2m/Transect18/P6060496.JPG,5,Hastings N Flat 2m,SOFT CORAL,0.75,0.75
0.45813,NV/Hastings N Flat 2m/Transect18/P6060492.JPG,1,Hastings N Flat 2m,ALGAE,0.25,0.25
0.42728,NV/Hastings N Flat 2m/Transect18/P6060484.JPG,2,Hastings N Flat 2m,ALGAE,0.25,0.75
0.910524,NV/Hastings N Flat 2m/Transect18/P6060495.JPG,2,Hastings N Flat 2m,ALGAE,0.25,0.75
0.727131,NV/Hastings N Flat 2m/Transect18/P6060488.JPG,3,Hastings N Flat 2m,HARD CORAL,0.5,0.5
0.506786,NV/Hastings N Flat 2m/Transect18/P6060484.JPG,4,Hastings N Flat 2m,ALGAE,0.75,0.25
0.32575,NV/Hastings N Flat 2m/Transect18/P6060494.JPG,2,Hastings N Flat 2m,ALGAE,0.25,0.75
0.545453,NV/Hastings N Flat 2m/Transect18/P6060490.JPG,3,Hastings N Flat 2m,SPONGE,0.5,0.5
0.628657,NV/Hastings N Flat 2m/Transect18/P6060489.JPG,5,Hastings N Flat 2m,ALGAE,0.75,0.75
0.667713,NV/Hastings N Flat 2m/Transect18/P6060488.JPG,5,Hastings N Flat 2m,ALGAE,0.75,0.75
0.555566,NV/Hastings N Flat 2m/Transect18/P6060494.JPG,4,Hastings N Flat 2m,ALGAE,0.75,0.25
0.948849,NV/Hastings N Flat 2m/Transect18/P6060484.JPG,3,Hastings N Flat 2m,HARD CORAL,0.5,0.5
0.376789,NV/Hastings N Flat 2m/Transect18/P6060491.JPG,4,Hastings N Flat 2m,SPONGE,0.75,0.25
0.967414,NV/Hastings N Flat 2m/Transect18/P6060493.JPG,3,Hastings N Flat 2m,HARD CORAL,0.5,0.5
0.526396,NV/Hastings N Flat 2m/Transect18/P6060492.JPG,3,Hastings N Flat 2m,HARD CORAL,0.5,0.5
0.353803,NV/Hastings N Flat 2m/Transect18/P6060491.JPG,1,Hastings N Flat 2m,SOFT CORAL,0.25,0.25
0.836258,NV/Hastings N Flat 2m/Transect18/P6060490.JPG,2,Hastings N Flat 2m,SPONGE,0.25,0.75
0.780712,NV/Hastings N Flat 2m/Transect18/P6060490.JPG,5,Hastings N Flat 2m,SOFT CORAL,0.75,0.75
0.509636,NV/Hastings N Flat 2m/Transect18/P6060489.JPG,3,Hastings N Flat 2m,SOFT CORAL,0.5,0.5
0.743523,NV/Hastings N Flat 2m/Transect18/P6060487.JPG,3,Hastings N Flat 2m,OTHER,0.5,0.5
0.796383,NV/Hastings N Flat 2m/Transect18/P6060487.JPG,5,Hastings N Flat 2m,OTHER,0.75,0.75
0.50456,NV/Hastings N Flat 2m/Transect18/P6060492.JPG,5,Hastings N Flat 2m,SPONGE,0.75,0.75
0.60183,NV/Hastings N Flat 2m/Transect18/P6060487.JPG,2,Hastings N Flat 2m,ALGAE,0.25,0.75
0.846317,NV/Hastings N Flat 2m/Transect18/P6060484.JPG,1,Hastings N Flat 2m,SPONGE,0.25,0.25
0.995841,NV/Hastings N Flat 2m/Transect18/P6060489.JPG,2,Hastings N Flat 2m,HARD CORAL,0.25,0.75
0.33591,NV/Hastings N Flat 2m/Transect18/P6060484.JPG,5,Hastings N Flat 2m,ALGAE,0.75,0.75
0.981285,NV/Hastings N Flat 2m/Transect18/P6060494.JPG,1,Hastings N Flat 2m,ALGAE,0.25,0.25
0.984802,NV/Hastings N Flat 2m/Transect18/P6060496.JPG,4,Hastings N Flat 2m,HARD CORAL,0.75,0.25
0.631926,NV/Hastings N Flat 2m/Transect18/P6060492.JPG,4,Hastings N Flat 2m,ABIOTIC,0.75,0.25
0.452377,NV/Hastings N Flat 2m/Transect18/P6060494.JPG,5,Hastings N Flat 2m,ALGAE,0.75,0.75
0.622241,NV/Hastings N Flat 2m/Transect18/P6060493.JPG,1,Hastings N Flat 2m,SPONGE,0.25,0.25
0.885861,NV/Hastings N Flat 2m/Transect18/P6060496.JPG,2,Hastings N Flat 2m,ALGAE,0.25,0.75
0.659368,NV/Hastings N Flat 2m/Transect18/P6060495.JPG,4,Hastings N Flat 2m,HARD CORAL,0.75,0.25
0.430229,NV/Hastings N Flat 2m/Transect18/P6060490.JPG,4,Hastings N Flat 2m,ALGAE,0.75,0.25
0.46023,NV/Hastings N Flat 2m/Transect18/P6060489.JPG,1,Hastings N Flat 2m,SOFT CORAL,0.25,0.25
0.698395,NV/Hastings N Flat 2m/Transect18/P6060496.JPG,3,Hastings N Flat 2m,ALGAE,0.5,0.5
0.944258,NV/Hastings N Flat 2m/Transect18/P6060496.JPG,1,Hastings N Flat 2m,ALGAE,0.25,0.25
0.493148,NV/Hastings N Flat 2m/Transect18/P6060493.JPG,4,Hastings N Flat 2m,ALGAE,0.75,0.25
0.69934,NV/Hastings N Flat 2m/Transect18/P6060493.JPG,2,Hastings N Flat 2m,HARD CORAL,0.25,0.75
0.862756,NV/Hastings N Flat 2m/Transect18/P6060488.JPG,1,Hastings N Flat 2m,ALGAE,0.25,0.25
0.682074,NV/Hastings N Flat 2m/Transect18/P6060495.JPG,1,Hastings N Flat 2m,SOFT CORAL,0.25,0.25
0.947389,NV/Hastings N Flat 2m/Transect18/P6060490.JPG,1,Hastings N Flat 2m,ALGAE,0.25,0.25
0.649875,NV/Hastings N Flat 2m/Transect18/P6060495.JPG,5,Hastings N Flat 2m,SOFT CORAL,0.75,0.75
0.95468,NV/Hastings N Flat 2m/Transect18/P6060495.JPG,3,Hastings N Flat 2m,HARD CORAL,0.5,0.5
0.878209,NV/Hastings N Flat 2m/Transect18/P6060491.JPG,2,Hastings N Flat 2m,ALGAE,0.25,0.75
0.566037,NV/Hastings N Flat 2m/Transect18/P6060492.JPG,2,Hastings N Flat 2m,ALGAE,0.25,0.75
0.704195,NV/Hastings N Flat 2m/Transect18/P6060491.JPG,5,Hastings N Flat 2m,HARD CORAL,0.75,0.75
0.531034,NV/Hastings N Flat 2m/Transect18/P6060487.JPG,4,Hastings N Flat 2m,HARD CORAL,0.75,0.25
0.75534,NV/Hastings N Flat 2m/Transect18/P6060488.JPG,4,Hastings N Flat 2m,ALGAE,0.75,0.25
0.317465,NV/Hastings N Flat 2m/Transect15/P6060859.JPG,5,Hastings N Flat 2m,HARD CORAL,0.75,0.75
0.842685,NV/Hastings N Flat 2m/Transect15/P6060853.JPG,1,Hastings N Flat 2m,ALGAE,0.25,0.25
0.937333,NV/Hastings N Flat 2m/Transect15/P6060853.JPG,3,Hastings N Flat 2m,ABIOTIC,0.5,0.5
0.750329,NV/Hastings N Flat 2m/Transect15/P6060852.JPG,2,Hastings N Flat 2m,ALGAE,0.25,0.75
0.449618,NV/Hastings N Flat 2m/Transect15/P6060879.JPG,2,Hastings N Flat 2m,ALGAE,0.25,0.75
0.485949,NV/Hastings N Flat 2m/Transect15/P6060859.JPG,2,Hastings N Flat 2m,ALGAE,0.25,0.75
0.465587,NV/Hastings N Flat 2m/Transect15/P6060859.JPG,1,Hastings N Flat 2m,ALGAE,0.25,0.25
0.445398,NV/Hastings N Flat 2m/Transect15/P6060869.JPG,1,Hastings N Flat 2m,OTHER,0.25,0.25
0.826251,NV/Hastings N Flat 2m/Transect15/P6060880.JPG,3,Hastings N Flat 2m,ALGAE,0.5,0.5
0.549625,NV/Hastings N Flat 2m/Transect15/P6060863.JPG,2,Hastings N Flat 2m,ABIOTIC,0.25,0.75
0.949528,NV/Hastings N Flat 2m/Transect15/P6060877.JPG,5,Hastings N Flat 2m,ALGAE,0.75,0.75
0.915009,NV/Hastings N Flat 2m/Transect15/P6060877.JPG,3,Hastings N Flat 2m,OTHER,0.5,0.5
0.518328,NV/Hastings N Flat 2m/Transect15/P6060852.JPG,1,Hastings N Flat 2m,ALGAE,0.25,0.25
0.752453,NV/Hastings N Flat 2m/Transect15/P6060855.JPG,1,Hastings N Flat 2m,ALGAE,0.25,0.25
0.762411,NV/Hastings N Flat 2m/Transect15/P6060877.JPG,1,Hastings N Flat 2m,SOFT CORAL,0.25,0.25
